file,column,old,new,row
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.56562]","[0, 2.58652]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.92678]","[0, 4.04169]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 6.21558]","[0, 6.46629]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.38692]","[0, 6.62858]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 11.729]","[0, 11.8245]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 17.9516]","[0, 18.4769]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 28.415]","[0, 29.5612]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.06344]","[0, 1.04777]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.52384]","[0, 1.86572]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.19032]","[0, 2.53742]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.33524]","[0, 3.74502]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.8616]","[0, 4.78996]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 11.5379]","[0, 8.52929]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 14.5848]","[0, 11.6]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 19.8189]","[0, 17.1207]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.2567]","[0, 1.09478]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.29402]","[0, 2.59174]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.25822]","[0, 3.32612]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.85755]","[0, 5.24407]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.74509]","[0, 5.00487]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 10.4873]","[0, 11.8484]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 14.8952]","[0, 15.2056]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 22.2067]","[0, 23.9737]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.57009]","[0, 1.56486]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.80067]","[0, 2.89468]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.55594]","[0, 3.89544]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.57835]","[0, 5.55224]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 7.17778]","[0, 7.1539]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 12.8035]","[0, 13.2333]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 16.2563]","[0, 17.8083]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 25.5019]","[0, 25.3825]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.6641]","[0, 1.65366]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.09317]","[0, 3.19763]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.70219]","[0, 3.91634]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.39032]","[0, 5.46344]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 7.60759]","[0, 7.55983]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 14.1407]","[0, 14.6182]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 16.9249]","[0, 17.9039]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 24.6423]","[0, 24.9766]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,none,"[0, 1.52412]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,none,"[0, 6.96765]",registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.794967]","[0, 0.789744]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_ridge; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.63426]","[0, 3.61038]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_ridge; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.23058]","[0, 1.2358]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.841976]","[0, 0.711397]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.11434]","[0, 2.10912]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.96724]","[0, 4.93068]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.6257]","[0, 5.64958]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.84916]","[0, 3.25221]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 9.66589]","[0, 9.64201]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 22.7082]","[0, 22.541]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.23058]","[0, 1.2358]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.841976]","[0, 0.711397]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.11434]","[0, 2.10912]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.96724]","[0, 4.93068]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.6257]","[0, 5.64958]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.84916]","[0, 3.25221]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 9.66589]","[0, 9.64201]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 22.7082]","[0, 22.541]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=gate_gbm_batched; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.974645]; [1.07911, 1.19924]","[0, 1.02688]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.72469]","[0, 1.78737]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.47996]","[0, 2.54787]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.23362]","[0, 5.38509]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.45567]; [4.93323, 5.48243]","[0, 4.69445]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 7.88458]","[0, 8.17111]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 11.3374]","[0, 11.6478]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 23.9259]","[0, 24.6184]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.661254]","[0, 0.734379]; [0.739602, 0.750048]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.69335]; [1.76648, 1.79259]","[0, 1.89706]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.94483]; [2.95005, 2.98661]","[0, 3.26344]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.15528]","[0, 4.81577]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.02298]","[0, 3.35727]; [3.38115, 3.42891]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 7.74131]; [8.0756, 8.19499]","[0, 8.67256]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 13.4625]; [13.4864, 13.6535]","[0, 14.9191]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 23.5678]","[0, 22.0157]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.14179]","[0, 1.17313]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.89183]","[0, 1.9284]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.64711]","[0, 2.68889]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.58358]","[0, 5.55224]; [5.59925, 5.62014]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.21977]","[0, 5.36304]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 8.64868]","[0, 8.81582]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 12.1015]","[0, 12.2925]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 25.5258]","[0, 25.3825]; [25.5974, 25.6929]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.33504]","[0, 1.39772]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 2.79022]","[0, 2.73277]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 3.63951]; [3.69174, 3.80665]; [3.82754, 3.92678]","[0, 4.21406]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.47389]","[0, 5.99098]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 6.10326]","[0, 6.3898]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 12.7557]","[0, 12.4931]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 16.6383]; [16.8771, 17.4024]; [17.4979, 17.9516]","[0, 19.2649]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 25.0243]","[0, 27.3883]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.922413]",none,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.70902]","[0, 0.408452]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.95242]; [1.99421, 2.03599]; [2.35983, 2.86126]","[0, 1.19506]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 1.54606]","[0, 2.87797]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 4.21689]",none,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 7.81294]","[0, 1.86727]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 8.92566]; [9.11669, 9.30772]; [10.7882, 13.0805]","[0, 5.46333]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 7.06794]","[0, 13.1569]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 5.54075]","[0.0355176, 5.54075]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0.517094, 0.752137]; [0.88794, 1.0603]; [1.13343, 1.1491]; [1.29535, 9.23458]","[2.73694, 9.23458]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 25.33]","[0.162372, 25.33]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[2.36394, 3.43846]; [4.05929, 4.84727]; [5.18157, 5.2532]; [5.92179, 42.2166]","[12.5122, 42.2166]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0.65812, 0.720798]; [0.88794, 0.997627]; [1.53039, 9.23458]","[0.141026, 9.23458]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[3.00865, 3.29519]; [4.05929, 4.56073]; [6.99631, 42.2166]","[0.644711, 42.2166]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[1.33504, 1.62232]; [1.76857, 1.84692]","[0, 1.84692]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[3.06705, 3.69383]","[0, 3.69383]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0.683191, 1.51368]; [4.61102, 5.54075]","[0.0250712, 5.54075]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[3.83903, 8.01758]; [8.08548, 9.23458]","[2.34521, 9.23458]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[6.10326, 7.41656]; [8.08515, 8.44332]","[0, 8.44332]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[14.0213, 16.8866]","[0, 16.8866]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[3.12327, 6.9199]; [21.0797, 25.33]","[0.114615, 25.33]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
